valueDate,notes,organization,email,clientName,amount,currency
13-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,SE,448,USD
10-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CN,915,USD
07-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,PE,834,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,PH,886,USD
17-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,PT,489,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,TH,549,USD
20-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,PH,269,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,TH,293,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,RU,755,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CF,649,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,RS,404,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,ID,628,USD
19-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,FR,816,USD
20-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,FR,635,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CN,878,USD
31-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,MM,434,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,ID,984,USD
23-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CZ,128,USD
14-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CN,285,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,MW,484,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,KR,463,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,FI,193,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,AR,493,USD
21-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,ID,933,USD
19-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,GU,1000,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,NO,832,USD
03-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,UA,849,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CO,845,USD
07-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,KM,161,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,NO,578,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,BR,737,USD
21-Dec-21,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CO,375,USD
09-Jan-22,Job Done,DSpot sp. z o.o.,hoster@dspot.com.pl,CN,280,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,UA,809,USD
12-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CO,757,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,919,USD
15-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,AL,562,USD
11-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CF,836,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,PH,906,USD
21-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,872,USD
24-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,YE,724,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RU,743,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CZ,677,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,JP,363,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,PT,710,USD
01-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CO,124,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,WS,723,USD
06-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,SY,463,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CO,205,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,AF,691,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,BY,118,USD
14-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,IE,834,USD
19-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RU,487,USD
14-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,ID,275,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,754,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,AR,905,USD
13-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,610,USD
02-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RU,586,USD
07-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,411,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,IR,680,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,SD,586,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RU,627,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RU,728,USD
13-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,938,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,GQ,954,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,AR,253,USD
22-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,SE,326,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,931,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,396,USD
13-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,PT,714,USD
18-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,SD,898,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,VN,568,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,409,USD
26-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,BG,501,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,TH,116,USD
29-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,BA,544,USD
27-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,PS,322,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RS,572,USD
13-Dec-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,CN,162,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,PE,226,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,TH,844,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,RU,710,USD
10-Jan-22,Job Done,DSpot sp. z o.o.,aster@dspot.com.pl,BR,827,USD
30-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,UA,506,USD
05-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,KP,263,USD
17-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,402,USD
20-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,991,USD
03-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,170,USD
24-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,616,USD
25-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,270,USD
01-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,704,USD
10-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,HR,413,USD
05-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PE,845,USD
03-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,RU,103,USD
14-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,894,USD
25-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,UA,313,USD
26-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,US,433,USD
19-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,751,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,MM,911,USD
28-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,JP,375,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,359,USD
02-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,628,USD
12-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,762,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,798,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,FR,519,USD
02-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,AZ,855,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,RS,138,USD
07-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,JP,620,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,876,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,NG,971,USD
15-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,470,USD
25-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PH,990,USD
19-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CO,121,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PT,167,USD
30-Sep-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,US,605,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PT,439,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,TJ,228,USD
18-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CZ,131,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,690,USD
12-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,239,USD
30-Sep-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,SE,167,USD
25-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,277,USD
22-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PL,799,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PH,165,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ME,531,USD
24-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,746,USD
11-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CZ,403,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,AR,903,USD
29-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,RU,244,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,100,USD
21-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PE,117,USD
22-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,152,USD
04-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,IR,144,USD
06-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,NO,496,USD
18-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,227,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,678,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,FR,834,USD
11-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,KZ,458,USD
15-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,FR,697,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PH,642,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,BR,672,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,983,USD
29-Nov-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,PE,323,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,732,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,953,USD
25-Jan-22,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,HT,758,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,784,USD
01-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,MX,170,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,970,USD
05-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,ID,936,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,NO,433,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CN,481,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,roster@dspot.com.pl,CO,576,USD
31-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,MG,787,USD
21-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,MY,598,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,614,USD
17-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,VN,680,USD
27-Sep-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,PS,455,USD
17-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,SS,194,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,PA,161,USD
14-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CN,875,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,NG,265,USD
11-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,JO,206,USD
22-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CN,888,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,102,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,SE,819,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,708,USD
18-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,BR,368,USD
17-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,RU,296,USD
04-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,GR,643,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,RS,462,USD
21-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CD,825,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,US,802,USD
17-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CR,137,USD
28-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,NC,194,USD
02-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,IQ,497,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,YE,460,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,NO,655,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,MN,787,USD
16-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,912,USD
24-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,FR,738,USD
01-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,RU,927,USD
24-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CO,315,USD
08-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,PH,197,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,IR,513,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,RS,323,USD
26-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CN,498,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,FR,919,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,NG,199,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CN,347,USD
17-Jan-22,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,RU,498,USD
26-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,JP,508,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,240,USD
02-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CN,295,USD
21-Dec-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,UA,508,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,676,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,JP,119,USD
03-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,HN,305,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,TH,705,USD
30-Oct-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,UG,721,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CN,309,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,CA,474,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,dister@dspot.com.pl,ID,238,USD
19-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CZ,208,USD
25-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,GR,693,USD
09-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,488,USD
29-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ZA,819,USD
05-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,PL,219,USD
08-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,KR,431,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ID,829,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,RU,980,USD
19-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,DJ,475,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,IE,348,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,NG,377,USD
29-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,NO,948,USD
13-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,BR,313,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,IR,989,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,FR,190,USD
22-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ID,795,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,RU,814,USD
12-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,BB,101,USD
02-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,RU,287,USD
18-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ID,803,USD
15-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,BR,532,USD
13-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ID,108,USD
22-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,YE,810,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ES,921,USD
21-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,JO,254,USD
17-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CR,570,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,100,USD
22-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ID,793,USD
19-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,RU,122,USD
06-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,UA,325,USD
02-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,528,USD
04-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,AR,933,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,AL,904,USD
06-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,SE,293,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,RU,699,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,AM,195,USD
16-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,MX,941,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CO,750,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,557,USD
06-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,PL,600,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,168,USD
27-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,ID,584,USD
20-Dec-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,769,USD
15-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,MT,250,USD
19-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,411,USD
19-Jan-22,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,UA,370,USD
20-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,RU,788,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CN,953,USD
24-Oct-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,CL,435,USD
28-Sep-21,Job Done,DSpot sp. z o.o.,postern@dspot.com.pl,PL,506,USD
08-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,LK,838,USD
16-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,489,USD
09-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,AZ,408,USD
01-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,GR,669,USD
21-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ZA,825,USD
24-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,RU,929,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,DO,734,USD
27-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CZ,660,USD
12-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,LB,516,USD
26-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,UA,970,USD
30-Sep-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,TJ,320,USD
18-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,VN,662,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,126,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PH,536,USD
25-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,IE,546,USD
28-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,VE,125,USD
22-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CN,411,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,BR,271,USD
03-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CN,417,USD
29-Sep-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,GR,276,USD
23-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,VN,782,USD
14-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,756,USD
10-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,NL,896,USD
02-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,411,USD
30-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,RU,974,USD
31-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,FR,578,USD
05-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,DO,600,USD
10-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PE,701,USD
06-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PL,380,USD
11-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,MC,161,USD
23-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,FR,579,USD
08-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,RS,104,USD
15-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CN,998,USD
15-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,KP,587,USD
25-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,GR,442,USD
09-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,834,USD
14-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,JP,881,USD
13-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,NE,299,USD
08-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CN,554,USD
18-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,MM,172,USD
04-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,294,USD
24-Oct-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,LY,601,USD
05-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,ID,575,USD
18-Jan-22,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PH,179,USD
10-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CZ,164,USD
14-Nov-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,CN,840,USD
05-Dec-21,Job Done,DSpot sp. z o.o.,kyoster@dspot.com.pl,PE,955,USD
